[0][2024-06-04 12:38:31] Failed to read CSV file at line 4 due to content 'CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,BARRIO,COD_DISTRITO,NOM_DISTRITO'
[731][2024-06-04 12:42:41] Failed to read CSV file at line 816837 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[733][2024-06-04 12:42:42] Failed to read CSV file at line 820197 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[733][2024-06-04 12:42:42] Failed to read CSV file at line 820197 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[735][2024-06-04 12:42:43] Failed to read CSV file at line 823719 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[735][2024-06-04 12:42:43] Failed to read CSV file at line 823719 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[737][2024-06-04 12:42:43] Failed to read CSV file at line 826222 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[738][2024-06-04 12:42:43] Failed to read CSV file at line 826223 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[739][2024-06-04 12:42:43] Failed to read CSV file at line 826286 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[739][2024-06-04 12:42:43] Failed to read CSV file at line 826286 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[741][2024-06-04 12:42:44] Failed to read CSV file at line 826935 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[742][2024-06-04 12:42:44] Failed to read CSV file at line 826936 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[743][2024-06-04 12:42:45] Failed to read CSV file at line 830269 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[743][2024-06-04 12:42:45] Failed to read CSV file at line 830269 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[745][2024-06-04 12:42:46] Failed to read CSV file at line 833629 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[745][2024-06-04 12:42:46] Failed to read CSV file at line 833629 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[747][2024-06-04 12:42:47] Failed to read CSV file at line 837153 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[747][2024-06-04 12:42:47] Failed to read CSV file at line 837153 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[749][2024-06-04 12:42:48] Failed to read CSV file at line 839655 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[749][2024-06-04 12:42:48] Failed to read CSV file at line 839655 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[751][2024-06-04 12:42:48] Failed to read CSV file at line 839716 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[752][2024-06-04 12:42:48] Failed to read CSV file at line 839717 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[753][2024-06-04 12:42:48] Failed to read CSV file at line 840367 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[754][2024-06-04 12:42:48] Failed to read CSV file at line 840368 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[755][2024-06-04 12:42:49] Failed to read CSV file at line 843702 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[755][2024-06-04 12:42:49] Failed to read CSV file at line 843702 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[757][2024-06-04 12:42:50] Failed to read CSV file at line 847060 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[758][2024-06-04 12:42:50] Failed to read CSV file at line 847061 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[759][2024-06-04 12:42:51] Failed to read CSV file at line 850582 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[760][2024-06-04 12:42:51] Failed to read CSV file at line 850583 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[761][2024-06-04 12:42:51] Failed to read CSV file at line 853086 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[762][2024-06-04 12:42:51] Failed to read CSV file at line 853087 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[763][2024-06-04 12:42:51] Failed to read CSV file at line 853148 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[764][2024-06-04 12:42:51] Failed to read CSV file at line 853149 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[765][2024-06-04 12:42:52] Failed to read CSV file at line 853799 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[766][2024-06-04 12:42:52] Failed to read CSV file at line 853800 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[767][2024-06-04 12:42:53] Failed to read CSV file at line 857132 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[768][2024-06-04 12:42:53] Failed to read CSV file at line 857133 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[769][2024-06-04 12:42:54] Failed to read CSV file at line 860494 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[769][2024-06-04 12:42:54] Failed to read CSV file at line 860494 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[771][2024-06-04 12:42:54] Failed to read CSV file at line 864014 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[772][2024-06-04 12:42:54] Failed to read CSV file at line 864015 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[773][2024-06-04 12:42:55] Failed to read CSV file at line 866518 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[774][2024-06-04 12:42:55] Failed to read CSV file at line 866519 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[775][2024-06-04 12:42:55] Failed to read CSV file at line 866580 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[776][2024-06-04 12:42:55] Failed to read CSV file at line 866582 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[777][2024-06-04 12:42:55] Failed to read CSV file at line 867231 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[778][2024-06-04 12:42:55] Failed to read CSV file at line 867232 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[779][2024-06-04 12:42:56] Failed to read CSV file at line 870565 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[779][2024-06-04 12:42:56] Failed to read CSV file at line 870565 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[781][2024-06-04 12:42:58] Failed to read CSV file at line 873925 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[781][2024-06-04 12:42:58] Failed to read CSV file at line 873925 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[783][2024-06-04 12:42:59] Failed to read CSV file at line 877446 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[784][2024-06-04 12:42:59] Failed to read CSV file at line 877449 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[785][2024-06-04 12:42:59] Failed to read CSV file at line 879950 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[786][2024-06-04 12:42:59] Failed to read CSV file at line 879951 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[787][2024-06-04 12:42:59] Failed to read CSV file at line 880012 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[788][2024-06-04 12:42:59] Failed to read CSV file at line 880013 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[789][2024-06-04 12:43:00] Failed to read CSV file at line 880663 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[790][2024-06-04 12:43:00] Failed to read CSV file at line 880664 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[791][2024-06-04 12:43:01] Failed to read CSV file at line 883997 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[791][2024-06-04 12:43:01] Failed to read CSV file at line 883997 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[793][2024-06-04 12:43:02] Failed to read CSV file at line 887356 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[794][2024-06-04 12:43:02] Failed to read CSV file at line 887357 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[795][2024-06-04 12:43:03] Failed to read CSV file at line 890878 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[796][2024-06-04 12:43:03] Failed to read CSV file at line 890879 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[797][2024-06-04 12:43:04] Failed to read CSV file at line 893382 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[798][2024-06-04 12:43:04] Failed to read CSV file at line 893383 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[799][2024-06-04 12:43:04] Failed to read CSV file at line 893444 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[800][2024-06-04 12:43:04] Failed to read CSV file at line 893445 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[801][2024-06-04 12:43:04] Failed to read CSV file at line 894096 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[801][2024-06-04 12:43:04] Failed to read CSV file at line 894097 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[803][2024-06-04 12:43:05] Failed to read CSV file at line 897429 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[803][2024-06-04 12:43:05] Failed to read CSV file at line 897429 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[805][2024-06-04 12:43:06] Failed to read CSV file at line 900788 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[806][2024-06-04 12:43:06] Failed to read CSV file at line 900789 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[807][2024-06-04 12:43:07] Failed to read CSV file at line 904311 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[807][2024-06-04 12:43:07] Failed to read CSV file at line 904311 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[809][2024-06-04 12:43:07] Failed to read CSV file at line 906814 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[810][2024-06-04 12:43:07] Failed to read CSV file at line 906815 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[811][2024-06-04 12:43:07] Failed to read CSV file at line 906876 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[812][2024-06-04 12:43:07] Failed to read CSV file at line 906877 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[813][2024-06-04 12:43:08] Failed to read CSV file at line 907527 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[814][2024-06-04 12:43:08] Failed to read CSV file at line 907528 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[815][2024-06-04 12:43:09] Failed to read CSV file at line 910860 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[816][2024-06-04 12:43:09] Failed to read CSV file at line 910861 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[817][2024-06-04 12:43:10] Failed to read CSV file at line 914220 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[818][2024-06-04 12:43:10] Failed to read CSV file at line 914221 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[819][2024-06-04 12:43:11] Failed to read CSV file at line 917743 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[819][2024-06-04 12:43:11] Failed to read CSV file at line 917743 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[821][2024-06-04 12:43:12] Failed to read CSV file at line 920249 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[821][2024-06-04 12:43:12] Failed to read CSV file at line 920249 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[823][2024-06-04 12:43:12] Failed to read CSV file at line 920308 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[824][2024-06-04 12:43:12] Failed to read CSV file at line 920309 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[825][2024-06-04 12:43:12] Failed to read CSV file at line 920960 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[825][2024-06-04 12:43:12] Failed to read CSV file at line 920960 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[827][2024-06-04 12:43:13] Failed to read CSV file at line 924292 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[828][2024-06-04 12:43:13] Failed to read CSV file at line 924293 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[829][2024-06-04 12:43:14] Failed to read CSV file at line 927653 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[829][2024-06-04 12:43:14] Failed to read CSV file at line 927653 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[831][2024-06-04 12:43:15] Failed to read CSV file at line 931174 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[832][2024-06-04 12:43:15] Failed to read CSV file at line 931175 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[833][2024-06-04 12:43:16] Failed to read CSV file at line 933681 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[833][2024-06-04 12:43:16] Failed to read CSV file at line 933681 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[835][2024-06-04 12:43:16] Failed to read CSV file at line 933741 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[835][2024-06-04 12:43:16] Failed to read CSV file at line 933741 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[837][2024-06-04 12:43:16] Failed to read CSV file at line 934392 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[837][2024-06-04 12:43:16] Failed to read CSV file at line 934392 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[839][2024-06-04 12:43:17] Failed to read CSV file at line 937724 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[840][2024-06-04 12:43:17] Failed to read CSV file at line 937725 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[841][2024-06-04 12:43:18] Failed to read CSV file at line 941085 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[841][2024-06-04 12:43:18] Failed to read CSV file at line 941085 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[843][2024-06-04 12:43:19] Failed to read CSV file at line 944607 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[843][2024-06-04 12:43:19] Failed to read CSV file at line 944607 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[845][2024-06-04 12:43:20] Failed to read CSV file at line 947110 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[846][2024-06-04 12:43:20] Failed to read CSV file at line 947111 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[847][2024-06-04 12:43:20] Failed to read CSV file at line 947173 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[847][2024-06-04 12:43:20] Failed to read CSV file at line 947173 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[849][2024-06-04 12:43:20] Failed to read CSV file at line 947823 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[849][2024-06-04 12:43:20] Failed to read CSV file at line 947825 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[851][2024-06-04 12:43:21] Failed to read CSV file at line 951157 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[851][2024-06-04 12:43:21] Failed to read CSV file at line 951157 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[853][2024-06-04 12:43:22] Failed to read CSV file at line 954516 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[854][2024-06-04 12:43:22] Failed to read CSV file at line 954517 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[855][2024-06-04 12:43:24] Failed to read CSV file at line 958039 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[855][2024-06-04 12:43:24] Failed to read CSV file at line 958039 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[857][2024-06-04 12:43:24] Failed to read CSV file at line 960542 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[858][2024-06-04 12:43:24] Failed to read CSV file at line 960543 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[859][2024-06-04 12:43:24] Failed to read CSV file at line 960605 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[859][2024-06-04 12:43:24] Failed to read CSV file at line 960605 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[861][2024-06-04 12:43:25] Failed to read CSV file at line 961255 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[862][2024-06-04 12:43:25] Failed to read CSV file at line 961256 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[863][2024-06-04 12:43:26] Failed to read CSV file at line 964591 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[863][2024-06-04 12:43:26] Failed to read CSV file at line 964591 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[865][2024-06-04 12:43:27] Failed to read CSV file at line 967949 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[865][2024-06-04 12:43:27] Failed to read CSV file at line 967949 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[867][2024-06-04 12:43:28] Failed to read CSV file at line 971470 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[868][2024-06-04 12:43:28] Failed to read CSV file at line 971471 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[869][2024-06-04 12:43:29] Failed to read CSV file at line 973974 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[870][2024-06-04 12:43:29] Failed to read CSV file at line 973978 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[871][2024-06-04 12:43:29] Failed to read CSV file at line 974036 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[872][2024-06-04 12:43:29] Failed to read CSV file at line 974037 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[873][2024-06-04 12:43:29] Failed to read CSV file at line 974690 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[873][2024-06-04 12:43:29] Failed to read CSV file at line 974690 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[875][2024-06-04 12:43:30] Failed to read CSV file at line 978020 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[876][2024-06-04 12:43:30] Failed to read CSV file at line 978021 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[877][2024-06-04 12:43:31] Failed to read CSV file at line 981381 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[877][2024-06-04 12:43:31] Failed to read CSV file at line 981381 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
